an4/an4/train/an4/wav/an1-mblw-b.wav,X I SIXTY ONE
an4/an4/train/an4/wav/an59-mjhp-b.wav,A G L G A SIX FOUR NINE
an4/an4/train/an4/wav/an59-mmkw-b.wav,A G L G A SIX HUNDRED FORTY NINE
an4/an4/train/an4/wav/an6-fjmd-b.wav,NO
an4/an4/train/an4/wav/an60-mjhp-b.wav,NO
an4/an4/train/an4/wav/an61-flmm2-b.wav,ENTER SEVEN OH THREE EIGHT
an4/an4/train/an4/wav/an62-flmm2-b.wav,ENTER FIVE ZERO
an4/an4/train/an4/wav/an63-flmm2-b.wav,ENTER FIVE THREE FOUR THREE
an4/an4/train/an4/wav/an64-flmm2-b.wav,ENTER FOUR
an4/an4/train/an4/wav/an65-flmm2-b.wav,X G I C TWO
an4/an4/train/an4/wav/an66-meht-b.wav,ENTER FOUR THOUSAND EIGHT HUNDRED EIGHTY THREE
an4/an4/train/an4/wav/an67-meht-b.wav,NO
an4/an4/train/an4/wav/an68-meht-b.wav,F E G B FORTY EIGHT
an4/an4/train/an4/wav/an69-meht-b.wav,REPEAT
an4/an4/train/an4/wav/an7-fjmd-b.wav,O U FOUR SEVEN TWENTY NINE
an4/an4/train/an4/wav/an70-meht-b.wav,NO
an4/an4/train/an4/wav/an71-mrab-b.wav,G E E P C SEVEN ONE OH SEVEN
an4/an4/train/an4/wav/an72-mrab-b.wav,STOP
an4/an4/train/an4/wav/an73-mrab-b.wav,ENTER TWO OH SEVEN
an4/an4/train/an4/wav/an74-mrab-b.wav,RUBOUT Q Q Q P FORTY FIVE
an4/an4/train/an4/wav/an76-fjam-b.wav,YES
an4/an4/train/an4/wav/an77-fjam-b.wav,ERASE V X S X TWO FOUR NINE NINE
an4/an4/train/an4/wav/an78-fjam-b.wav,R Q Z H FOUR
an4/an4/train/an4/wav/an79-fjam-b.wav,RUBOUT J U I P THREE TWO EIGHT
an4/an4/train/an4/wav/an8-fjmd-b.wav,B SEVEN TWENTY FIVE
an4/an4/train/an4/wav/an80-fjam-b.wav,STOP
an4/an4/train/an4/wav/an81-mnjl-b.wav,ENTER EIGHTY NINE FORTY THREE
an4/an4/train/an4/wav/an82-mnjl-b.wav,RUBOUT T J J C L TWO
an4/an4/train/an4/wav/an83-mnjl-b.wav,ENTER SIX
an4/an4/train/an4/wav/an84-mnjl-b.wav,ENTER SEVEN THIRTY EIGHT
an4/an4/train/an4/wav/an85-mnjl-b.wav,RUBOUT A D E U Y THREE SIXTY FOUR
an4/an4/train/an4/wav/an86-fbbh-b.wav,C Z D Z W EIGHT
an4/an4/train/an4/wav/an87-fbbh-b.wav,ENTER SIX TWO FOUR
an4/an4/train/an4/wav/an89-fbbh-b.wav,RUBOUT T G J W B SEVENTY NINE FIFTY NINE
an4/an4/train/an4/wav/an9-fjmd-b.wav,J FOUR THIRTY THREE
an4/an4/train/an4/wav/an90-fbbh-b.wav,NO
an4/an4/train/an4/wav/an91-fplp-b.wav,ERASE M Y A M SEVEN
an4/an4/train/an4/wav/an92-fplp-b.wav,RUBOUT N X F E EIGHT NINE SIX
an4/an4/train/an4/wav/an93-fplp-b.wav,STOP
an4/an4/train/an4/wav/an94-fplp-b.wav,ERASE R B D K T FIFTY
an4/an4/train/an4/wav/an95-fplp-b.wav,RUBOUT F M Q N H THREE SEVENTY
an4/an4/train/an4/wav/an97-mskh-b.wav,ENTER SEVENTY ONE
an4/an4/train/an4/wav/an98-mskh-b.wav,START
an4/an4/train/an4/wav/an99-mskh-b.wav,H K T E D ONE SEVENTY
an4/an4/train/an4/wav/cen1-fash-b.wav,H I N I C H
an4/an4/train/an4/wav/cen1-fbbh-b.wav,H O W E L L
an4/an4/train/an4/wav/cen1-fclc-b.wav,C O N N E L L Y
an4/an4/train/an4/wav/cen1-fejs-b.wav,S C A V I N C K Y
an4/an4/train/an4/wav/cen1-ffmm-b.wav,M O D U G N O
an4/an4/train/an4/wav/cen1-fjdn-b.wav,N E L S O N
an4/an4/train/an4/wav/cen1-fjmd-b.wav,D R A V K
an4/an4/train/an4/wav/cen1-fkai-b.wav,I V A R S O N
an4/an4/train/an4/wav/cen1-flmm2-b.wav,M A C A L U S O
an4/an4/train/an4/wav/cen1-flrp-b.wav,P O M E R A N T Z
an4/an4/train/an4/wav/cen1-fmjc-b.wav,C E L L I O
an4/an4/train/an4/wav/cen1-fmjd-b.wav,D O W L I N G
an4/an4/train/an4/wav/cen1-fnsv-b.wav,V E C C H I
an4/an4/train/an4/wav/cen1-fplp-b.wav,P O M E R A N T Z
an4/an4/train/an4/wav/cen1-fsaf2-b.wav,F A R R E L L Y
an4/an4/train/an4/wav/cen1-fsrb-b.wav,B U R K S
an4/an4/train/an4/wav/cen1-ftal-b.wav,L E W I S
an4/an4/train/an4/wav/cen1-ftmj-b.wav,J E T T
an4/an4/train/an4/wav/cen1-fwxs-b.wav,S A T T E R F I E L D
an4/an4/train/an4/wav/cen1-mblb-b.wav,B R U M I T T
an4/an4/train/an4/wav/cen1-mblw-b.wav,W E I D E
an4/an4/train/an4/wav/cen1-mbmg-b.wav,G O T T I E R
an4/an4/train/an4/wav/cen1-mcel-b.wav,L A M P S O N
an4/an4/train/an4/wav/cen1-mcrt-b.wav,T A Y L O R
an4/an4/train/an4/wav/cen1-mcsc-b.wav,C A L I G I U R I
an4/an4/train/an4/wav/cen1-mdcs-b.wav,S T E E R E
an4/an4/train/an4/wav/cen1-mdcs2-b.wav,S N O W
an4/an4/train/an4/wav/cen1-mdmc-b.wav,C A R R E L
an4/an4/train/an4/wav/cen1-mdxn-b.wav,N O O N B U R G
an4/an4/train/an4/wav/cen1-mdxs-b.wav,S T O D O L S K Y
an4/an4/train/an4/wav/cen1-meab-b.wav,B L A C K W O O D
an4/an4/train/an4/wav/cen1-meht-b.wav,T H A Y E R
an4/an4/train/an4/wav/cen1-mema-b.wav,A L T M A N N
an4/an4/train/an4/wav/cen1-mewl-b.wav,L E U L I E T T E
an4/an4/train/an4/wav/cen1-mfaa-b.wav,A L L E V A
an4/an4/train/an4/wav/cen1-mgah-b.wav,H O Y
an4/an4/train/an4/wav/cen1-mjda-b.wav,A S P N E S
an4/an4/train/an4/wav/cen1-mjdr-b.wav,R O S E N F E L D
an4/an4/train/an4/wav/cen1-mjgk-b.wav,K E A N E
an4/an4/train/an4/wav/cen1-mjjs2-b.wav,S K E E S
an4/an4/train/an4/wav/cen1-mkdb-b.wav,B E C H T E L
an4/an4/train/an4/wav/cen1-mkem-b.wav,M O H N K E R N
an4/an4/train/an4/wav/cen1-mmal-b.wav,L U B I N S K I
an4/an4/train/an4/wav/cen1-mmkw-b.wav,W I L L I A M S
an4/an4/train/an4/wav/cen1-mmsh-b.wav,H O F F R I C H T E R
an4/an4/train/an4/wav/cen1-mmtm-b.wav,M A S O N
an4/an4/train/an4/wav/cen1-mnfe-b.wav,E F R O M
an4/an4/train/an4/wav/cen1-mnjl-b.wav,L O O F B O U R R O W
an4/an4/train/an4/wav/cen1-mrab-b.wav,B R E N N A N
an4/an4/train/an4/wav/cen1-mrcb-b.wav,B R O S T
an4/an4/train/an4/wav/cen1-mrjc2-b.wav,C L O U T I E R
an4/an4/train/an4/wav/cen1-mrmg-b.wav,G R E E N
an4/an4/train/an4/wav/cen1-mscg2-b.wav,G I B B S
an4/an4/train/an4/wav/cen1-msct-b.wav,T I M M
an4/an4/train/an4/wav/cen1-msjm-b.wav,M A H O N E Y
an4/an4/train/an4/wav/cen1-msjr-b.wav,R O Z E V E L D
an4/an4/train/an4/wav/cen1-msrb-b.wav,B R O W N
an4/an4/train/an4/wav/cen1-mtcv-b.wav,V A N D E R L A A N
an4/an4/train/an4/wav/cen1-mtje-b.wav,E W A L D
an4/an4/train/an4/wav/cen1-mtos-b.wav,S M I T H
an4/an4/train/an4/wav/cen1-mtxj-b.wav,J O H N S O N
an4/an4/train/an4/wav/cen1-mwhw-b.wav,W A R D
an4/an4/train/an4/wav/cen2-fash-b.wav,A M Y
an4/an4/train/an4/wav/cen2-fbbh-b.wav,B E V E R L Y
an4/an4/train/an4/wav/cen2-fclc-b.wav,C I N D Y
an4/an4/train/an4/wav/cen2-fejs-b.wav,J E A N
an4/an4/train/an4/wav/cen2-ffmm-b.wav,F R A N C E S M A R Y
an4/an4/train/an4/wav/cen2-fjam-b.wav,J U L I E
an4/an4/train/an4/wav/cen2-fjdn-b.wav,J E N N I F E R
an4/an4/train/an4/wav/cen2-fjmd-b.wav,J E A N E T T E
an4/an4/train/an4/wav/cen2-fkai-b.wav,K A R L A
an4/an4/train/an4/wav/cen2-fkdo-b.wav,K A R E N
an4/an4/train/an4/wav/cen2-flmm2-b.wav,L I N D A
an4/an4/train/an4/wav/cen2-flrp-b.wav,L I N D A
an4/an4/train/an4/wav/cen2-fmjc-b.wav,M O N I C A
an4/an4/train/an4/wav/cen2-fmjd-b.wav,M A R Y J O
an4/an4/train/an4/wav/cen2-fnsv-b.wav,N I C O L E
an4/an4/train/an4/wav/cen2-fplp-b.wav,P H Y L L I S
an4/an4/train/an4/wav/cen2-fsaf2-b.wav,S H E I L A
an4/an4/train/an4/wav/cen2-ftal-b.wav,T R A C Y
an4/an4/train/an4/wav/cen2-ftmj-b.wav,T E R I N A
an4/an4/train/an4/wav/cen2-fwxs-b.wav,W H I T N E Y
an4/an4/train/an4/wav/cen2-mblw-b.wav,R O B E R T
an4/an4/train/an4/wav/cen2-mbmg-b.wav,B R I A N
an4/an4/train/an4/wav/cen2-mcel-b.wav,C L A R K
an4/an4/train/an4/wav/cen2-mcen-b.wav,C H R I S
an4/an4/train/an4/wav/cen2-mcfl-b.wav,C H R I S T O P H E R
an4/an4/train/an4/wav/cen2-mcsc-b.wav,C H A R L E S
an4/an4/train/an4/wav/cen2-mdcs-b.wav,D A V I D
an4/an4/train/an4/wav/cen2-mdcs2-b.wav,D O N A L D
an4/an4/train/an4/wav/cen2-mdmc-b.wav,D A V I D
an4/an4/train/an4/wav/cen2-mdxn-b.wav,D E R E K
an4/an4/train/an4/wav/cen2-mdxs-b.wav,D A N I E L
an4/an4/train/an4/wav/cen2-meab-b.wav,E D W I N
an4/an4/train/an4/wav/cen2-meht-b.wav,E R I C
an4/an4/train/an4/wav/cen2-mema-b.wav,E R I K
an4/an4/train/an4/wav/cen2-mewl-b.wav,E R I C
an4/an4/train/an4/wav/cen2-mgah-b.wav,G L E N N
an4/an4/train/an4/wav/cen2-mjda-b.wav,J A M E S
an4/an4/train/an4/wav/cen2-mjdr-b.wav,J E F F
an4/an4/train/an4/wav/cen2-mjes-b.wav,J O N A T H A N
an4/an4/train/an4/wav/cen2-mjgk-b.wav,J O S E P H
an4/an4/train/an4/wav/cen2-mjhp-b.wav,J O S E P H
an4/an4/train/an4/wav/cen2-mjjs2-b.wav,J A M E S
an4/an4/train/an4/wav/cen2-mkdb-b.wav,K A R L
an4/an4/train/an4/wav/cen2-mkem-b.wav,K E N
an4/an4/train/an4/wav/cen2-mmaf-b.wav,M I C H A E L
an4/an4/train/an4/wav/cen2-mmal-b.wav,M A R K
an4/an4/train/an4/wav/cen2-mmap-b.wav,M A R K
an4/an4/train/an4/wav/cen2-mmdg-b.wav,M I C H A E L
an4/an4/train/an4/wav/cen2-mmkw-b.wav,M A T T H E W
an4/an4/train/an4/wav/cen2-mnfe-b.wav,N E I L
an4/an4/train/an4/wav/cen2-mnjl-b.wav,N A T H A N
an4/an4/train/an4/wav/cen2-mrab-b.wav,R O B E R T
an4/an4/train/an4/wav/cen2-mrcb-b.wav,R A N D Y
an4/an4/train/an4/wav/cen2-mrjc2-b.wav,R I C H A R D
an4/an4/train/an4/wav/cen2-mrmg-b.wav,R I C H A R D
an4/an4/train/an4/wav/cen2-mscg2-b.wav,S T E V E N
an4/an4/train/an4/wav/cen2-msct-b.wav,S T E V E N
an4/an4/train/an4/wav/cen2-msjr-b.wav,S T E V E N
an4/an4/train/an4/wav/cen2-mskh-b.wav,S T E V E N
an4/an4/train/an4/wav/cen2-msrb-b.wav,S T E V E
an4/an4/train/an4/wav/cen2-mtcv-b.wav,T O M
an4/an4/train/an4/wav/cen2-mtje-b.wav,T I M O T H Y
an4/an4/train/an4/wav/cen2-mtos-b.wav,T H O M A S
an4/an4/train/an4/wav/cen2-mtxj-b.wav,T H A D
an4/an4/train/an4/wav/cen2-mwhw-b.wav,W A Y N E
an4/an4/train/an4/wav/cen3-fbbh-b.wav,FIFTY ONE FIFTY SIX
an4/an4/train/an4/wav/cen3-fejs-b.wav,ONE ZERO SIX FIVE
an4/an4/train/an4/wav/cen3-ffmm-b.wav,FIFTY SIX THIRTY TWO
an4/an4/train/an4/wav/cen3-fjam-b.wav,SEVEN FIFTY FIVE
an4/an4/train/an4/wav/cen3-fjdn-b.wav,THIRTY THREE
an4/an4/train/an4/wav/cen3-fjmd-b.wav,ONE TEN
an4/an4/train/an4/wav/cen3-fkai-b.wav,ONE THOUSAND
an4/an4/train/an4/wav/cen3-fkdo-b.wav,TWO TWO NINE THREE
an4/an4/train/an4/wav/cen3-flmm2-b.wav,THREE FOUR EIGHT ZERO
an4/an4/train/an4/wav/cen3-flrp-b.wav,FIFTY ONE FIFTEEN
an4/an4/train/an4/wav/cen3-fmjc-b.wav,FIVE SIX ONE FIVE
an4/an4/train/an4/wav/cen3-fmjd-b.wav,SIX FIVE THREE FOUR
an4/an4/train/an4/wav/cen3-fnsv-b.wav,FIFTY SIX OH FIVE
an4/an4/train/an4/wav/cen3-fplp-b.wav,ONE TWO FOUR ONE
an4/an4/train/an4/wav/cen3-fsrb-b.wav,THIRTY TWO THIRTY ONE
an4/an4/train/an4/wav/cen3-ftal-b.wav,FOUR OH THREE
an4/an4/train/an4/wav/cen3-ftmj-b.wav,TWENTY TWO TWENTY SIX
an4/an4/train/an4/wav/cen3-fwxs-b.wav,TWO TEN
an4/an4/train/an4/wav/cen3-mblb-b.wav,ONE TEN
an4/an4/train/an4/wav/cen3-mblw-b.wav,FORTY THREE TWENTY THREE
an4/an4/train/an4/wav/cen3-mbmg-b.wav,THREE OH ONE
an4/an4/train/an4/wav/cen3-mcel-b.wav,SIX THREE EIGHT
an4/an4/train/an4/wav/cen3-mcen-b.wav,FIFTY EIGHT OH NINE AND A HALF
an4/an4/train/an4/wav/cen3-mcfl-b.wav,ONE FOUR EIGHT TWO THREE
an4/an4/train/an4/wav/cen3-mcrt-b.wav,THREE OH SIX
an4/an4/train/an4/wav/cen3-mcsc-b.wav,ONE ZERO ZERO SIX
an4/an4/train/an4/wav/cen3-mdcs-b.wav,SIXTY THREE SIXTY FOUR AND A HALF
an4/an4/train/an4/wav/cen3-mdcs2-b.wav,FOURTEEN FOURTEEN
an4/an4/train/an4/wav/cen3-mdmc-b.wav,FIVE TEN
an4/an4/train/an4/wav/cen3-mdxs-b.wav,THREE SEVENTY ONE
an4/an4/train/an4/wav/cen3-meab-b.wav,THREE ONE TWO
an4/an4/train/an4/wav/cen3-meht-b.wav,FIFTY SIX SIXTY NINE
an4/an4/train/an4/wav/cen3-mfaa-b.wav,FIVE SIX THREE ONE
an4/an4/train/an4/wav/cen3-mjbh-b.wav,FIVE SIX FOUR ZERO
an4/an4/train/an4/wav/cen3-mjda-b.wav,SEVEN THIRTY
an4/an4/train/an4/wav/cen3-mjdr-b.wav,FOUR SEVEN TWO ZERO
an4/an4/train/an4/wav/cen3-mjes-b.wav,THIRTY
an4/an4/train/an4/wav/cen3-mjhp-b.wav,ONE FIVE THREE TWO
an4/an4/train/an4/wav/cen3-mkdb-b.wav,FIFTY SEVEN FOURTEEN A
an4/an4/train/an4/wav/cen3-mmaf-b.wav,FIVE TWO SEVEN
an4/an4/train/an4/wav/cen3-mmal-b.wav,FIFTY THREE FORTY TWO
an4/an4/train/an4/wav/cen3-mmap-b.wav,SIX THIRTY
an4/an4/train/an4/wav/cen3-mmdg-b.wav,SIX THREE TWO THREE
an4/an4/train/an4/wav/cen3-mmsh-b.wav,THREE FOUR FOUR
an4/an4/train/an4/wav/cen3-mmtm-b.wav,ONE ELEVEN
an4/an4/train/an4/wav/cen3-mnfe-b.wav,TEN SEVENTY ONE
an4/an4/train/an4/wav/cen3-mnjl-b.wav,ONE THOUSAND
an4/an4/train/an4/wav/cen3-mrab-b.wav,ONE TWENTY TWO
an4/an4/train/an4/wav/cen3-mrcb-b.wav,ONE TWO FIVE TWO
an4/an4/train/an4/wav/cen3-mrjc2-b.wav,SIXTY SEVEN TEN
an4/an4/train/an4/wav/cen3-mrmg-b.wav,ONE OH TWO
an4/an4/train/an4/wav/cen3-mscg2-b.wav,FIVE ONE ONE FIVE
an4/an4/train/an4/wav/cen3-msct-b.wav,FIVE ONE NINE
an4/an4/train/an4/wav/cen3-msjr-b.wav,EIGHT FORTY ONE
an4/an4/train/an4/wav/cen3-mskh-b.wav,SIX ZERO ONE FIVE
an4/an4/train/an4/wav/cen3-mtcv-b.wav,EIGHT FOUR SIX SEVEN
an4/an4/train/an4/wav/cen3-mtje-b.wav,FOUR OH ONE
an4/an4/train/an4/wav/cen3-mtos-b.wav,M G E FOUR OH TWO
an4/an4/train/an4/wav/cen3-mtxj-b.wav,ONE HUNDRED
an4/an4/train/an4/wav/cen3-mwhw-b.wav,ONE FIFTY
an4/an4/train/an4/wav/cen4-fash-b.wav,M O R E W O O D
an4/an4/train/an4/wav/cen4-fclc-b.wav,A Y L E S B O R O
an4/an4/train/an4/wav/cen4-fejs-b.wav,F I N D L E Y D R I V E
an4/an4/train/an4/wav/cen4-ffmm-b.wav,P H I L L I P S
an4/an4/train/an4/wav/cen4-fjam-b.wav,M E M O R Y L A N E
an4/an4/train/an4/wav/cen4-fjdn-b.wav,K U N T Z
an4/an4/train/an4/wav/cen4-fjmd-b.wav,S P R I N G H O U S E
an4/an4/train/an4/wav/cen4-fkdo-b.wav,A L M O N T
an4/an4/train/an4/wav/cen4-flmm2-b.wav,M E A D O W G A T E D R I V E
an4/an4/train/an4/wav/cen4-flrp-b.wav,M A R G A R E T
an4/an4/train/an4/wav/cen4-fmjc-b.wav,H O B A R T
an4/an4/train/an4/wav/cen4-fmjd-b.wav,D A L Z E L L
an4/an4/train/an4/wav/cen4-fnsv-b.wav,E L L S W O R T H
an4/an4/train/an4/wav/cen4-fplp-b.wav,E A R L F O R D
an4/an4/train/an4/wav/cen4-fsaf2-b.wav,T A N G L E W Y L D E
an4/an4/train/an4/wav/cen4-fsrb-b.wav,A R A P A H O E
an4/an4/train/an4/wav/cen4-ftal-b.wav,V A L E
an4/an4/train/an4/wav/cen4-ftmj-b.wav,H A W T H O R N E
an4/an4/train/an4/wav/cen4-fwxs-b.wav,O R C H A R D P L A C E
an4/an4/train/an4/wav/cen4-mblb-b.wav,M I D W O O D
an4/an4/train/an4/wav/cen4-mblw-b.wav,L U D W I C K
an4/an4/train/an4/wav/cen4-mbmg-b.wav,P A R K R O A D
an4/an4/train/an4/wav/cen4-mcel-b.wav,G A R L A N D
an4/an4/train/an4/wav/cen4-mcfl-b.wav,L O N G V I E W
an4/an4/train/an4/wav/cen4-mcrt-b.wav,H A S T I N G S
an4/an4/train/an4/wav/cen4-mcsc-b.wav,T R E N T O N
an4/an4/train/an4/wav/cen4-mdcs-b.wav,F O R W A R D
an4/an4/train/an4/wav/cen4-mdcs2-b.wav,S O U T H
an4/an4/train/an4/wav/cen4-mdmc-b.wav,H I G H L A N D
an4/an4/train/an4/wav/cen4-mdxn-b.wav,C O N C O R D
an4/an4/train/an4/wav/cen4-mdxs-b.wav,B O U Q U E T
an4/an4/train/an4/wav/cen4-meab-b.wav,B R A D D O C K
an4/an4/train/an4/wav/cen4-meht-b.wav,B E A C O N
an4/an4/train/an4/wav/cen4-mema-b.wav,E A S T E N D A V E
an4/an4/train/an4/wav/cen4-mewl-b.wav,FIVE ONE ONE FIVE M A R G A R E T
an4/an4/train/an4/wav/cen4-mfaa-b.wav,W I L K I N S
an4/an4/train/an4/wav/cen4-mgah-b.wav,R U S K I N
an4/an4/train/an4/wav/cen4-mjbh-b.wav,E L G I N
an4/an4/train/an4/wav/cen4-mjda-b.wav,E A S T E N D A V E N U E
an4/an4/train/an4/wav/cen4-mjdr-b.wav,C E N T R E A V E N U E
an4/an4/train/an4/wav/cen4-mjes-b.wav,E A S T EIGHTY FIFTH S T R E E T
an4/an4/train/an4/wav/cen4-mjhp-b.wav,A S B U R Y P L A C E
an4/an4/train/an4/wav/cen4-mjjs2-b.wav,A M P E R E
an4/an4/train/an4/wav/cen4-mkdb-b.wav,B E A C O N
an4/an4/train/an4/wav/cen4-mkem-b.wav,C M U
an4/an4/train/an4/wav/cen4-mmaf-b.wav,S U M M E R L E A
an4/an4/train/an4/wav/cen4-mmal-b.wav,B E E L E R
an4/an4/train/an4/wav/cen4-mmap-b.wav,B R O A D H E A D R O A D
an4/an4/train/an4/wav/cen4-mmdg-b.wav,D O U G L A S
an4/an4/train/an4/wav/cen4-mmkw-b.wav,P I N E H U R S T
an4/an4/train/an4/wav/cen4-mmsh-b.wav,F I F T H A V E N U E
an4/an4/train/an4/wav/cen4-mmtm-b.wav,O L D B A R N D R I V E
an4/an4/train/an4/wav/cen4-mnfe-b.wav,M O R E W O O D
an4/an4/train/an4/wav/cen4-mrab-b.wav,O A K D A L E D R I V E
an4/an4/train/an4/wav/cen4-mrcb-b.wav,N E G L E Y
an4/an4/train/an4/wav/cen4-mrjc2-b.wav,F E N N I M O R E
an4/an4/train/an4/wav/cen4-mscg2-b.wav,M A R G A R E T
an4/an4/train/an4/wav/cen4-msct-b.wav,S E M P L E
an4/an4/train/an4/wav/cen4-msjm-b.wav,M A P L E
an4/an4/train/an4/wav/cen4-mskh-b.wav,FIVE T H A V E N U E
an4/an4/train/an4/wav/cen4-msmn-b.wav,B U R C H F E I L D A V E
an4/an4/train/an4/wav/cen4-msrb-b.wav,P A T T E R S O N
an4/an4/train/an4/wav/cen4-mtcv-b.wav,S L E E P Y H O L L O W
an4/an4/train/an4/wav/cen4-mtje-b.wav,C E N T R E A V E
an4/an4/train/an4/wav/cen4-mtos-b.wav,M O R E W O O D
an4/an4/train/an4/wav/cen4-mtxj-b.wav,S A Y B R O O K H A R B O R
an4/an4/train/an4/wav/cen4-mwhw-b.wav,B U C K W H E A T
an4/an4/train/an4/wav/cen5-fash-b.wav,P I T T S B U R G H
an4/an4/train/an4/wav/cen5-fbbh-b.wav,G I B S O N I A
an4/an4/train/an4/wav/cen5-fclc-b.wav,P I T T S B U R G H
an4/an4/train/an4/wav/cen5-fejs-b.wav,P I T T S B U R G H
an4/an4/train/an4/wav/cen5-ffmm-b.wav,P I T T S B U R G H
an4/an4/train/an4/wav/cen5-fjam-b.wav,M C K E E S P O R T
an4/an4/train/an4/wav/cen5-fjdn-b.wav,B E R K E L E Y
an4/an4/train/an4/wav/cen5-fjmd-b.wav,W R I G H T S V I L L E
an4/an4/train/an4/wav/cen5-fkai-b.wav,P I T T S B U R G H
an4/an4/train/an4/wav/cen5-fkdo-b.wav,P I T T S B U R G H
an4/an4/train/an4/wav/cen5-fmjc-b.wav,P I T T S B U R G H
an4/an4/train/an4/wav/cen5-fmjd-b.wav,P I T T S B U R G H
